course_code,course_name,course_link,page_number
CHY462,Biochemistry Laboratory I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2775,4
CHY463,Biochemistry II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2776,4
CHY470,Chemistry in Perspective,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2777,4
CHY490,Senior Research Project,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2778,4
CHI101,Beginning Chinese I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3495,4
CHI102,Beginning Chinese II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3504,4
CHI150,Language Table,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3515,4
CHI201,Intermediate Chinese I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3529,4
CHI202,Intermediate Chinese II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3538,4
CON252,Human Nutrition,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3787,4
CMS102,Introduction to Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2785,4
CMS103,Introduction to Media Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2786,4
CMS150,The Writing Process,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2787,4
CMS190,Nonverbal Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2788,4
CMS200,Research Methods in Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2789,4
CMS201,Introduction to Public Relations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2790,4
CMS202,Writing for Popular Print Media,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2791,4
CMS203,Introduction to Video Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2792,4
CMS204,Introduction to Video Production Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2793,4
CMS205,Topics in Media Writing I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2794,4
CMS210,Topics in Media Criticism I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2795,4
CMS215,Journalism Reporting and Writing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2796,4
CMS220,Topics in Media Production I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2797,4
CMS222,Digital Radio & Audio Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2798,4
CMS223,Communication Law,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2799,4
CMS225,Screenwriting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2800,4
CMS235,Communicating Security,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2801,4
CMS242,Communication and Social Media,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2802,4
CMS255,Business and Professional Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2803,4
CMS265,Intrapersonal Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2804,4
CMS272,Persuasion,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2805,4
CMS274,Writing for the Media,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2806,4
CMS284,Introduction to Cinema Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2807,4
CMS286,History of International Cinema to 1945,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2808,4
CMS288,History of International Cinema Since 1945,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2809,4
CMS290,Intercultural Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2810,4
CMS294,Visual Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2811,4
CMS298,Topics in Communication I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2812,4
CMS300,Topics in Media Writing II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2813,4
CMS301,Public Relations: Cases and Campaigns,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2814,4
CMS302,Writing the Feature Story,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2815,4
CMS303,Media Effects,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2816,4
CMS305,Writing Opinion: Editorials and Columns,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2817,4
CMS306,Managing Media Relations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2818,4
CMS310,Topics in Media Criticism II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2819,4
CMS315,Broadcast Newswriting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2820,4
CMS320,Topics in Media Production II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2821,4
CMS322,Digital Audio Storytelling,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2822,4
CMS323,Understanding Technology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2823,4
CMS324,Photojournalism,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2824,4
CMS326,Special Effects and Animation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2825,5
CMS330,Interpersonal Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2826,5
CMS332,Communication in the Family,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2827,5
CMS335,Public Relations: Special Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2828,5
CMS340,Narrative Filmmaking,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2829,5
CMS341,Narrative Filmmaking Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2830,5
CMS345,Small Group Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2831,5
CMS350,The Internet in Society,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2832,5
CMS360,Ethical Dilemmas in the Digital Age,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2833,5
CMS374,Media Criticism and Aesthetics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2834,5
CMS375,Meaning and Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2835,5
CMS380,Film Genres,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2836,5
CMS384,Topics in Cinema Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2837,5
CMS390,Organizational Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2838,5
CMS393,Internships in Media Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2839,5
CMS398,Topics in Communication II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2840,5
CMS400,Senior Project Workshop,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2841,5
CMS401,Launching into Life After College,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2842,5
CMS423,The First Amendment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2843,5
CMS430,Communication Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2844,5
CMS440,Advanced Narrative Filmmaking,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2845,5
CMS441,Advanced Narrative Filmmaking Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2846,5
CMS450,Service Learning Practicum,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2847,5
CMS460,Topics in Media Production III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2848,5
CMS480,Gender Communication,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2849,5
CMS485,Senior Seminar in Media Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2850,5
CMS491,Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2851,5
CMS493,Advanced Internship and Professional Portfolio in Media Studies,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2852,5
CMS495,Communication Capstone,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2853,5
CMS497,On Bullshit,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2854,5
CMS498,Topics in Communication III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2855,5
COS160,Structured Problem Solving Java,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2856,5
COS161,Algorithms in Programming,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2857,5
COS170,Structured Programming Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2858,5
COS184,Python Programming,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2859,5
COS246,Programming Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2860,5
COS250,Computer Organization,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2861,5
COS255,Computer Organization Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2862,5
COS280,Discrete Mathematics II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2863,5
COS285,Data Structures,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2864,5
COS350,Systems Programming,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2865,5
COS360,Programming Languages,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2866,5
COS368,Graphical User Interface Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2867,5
COS374,Numerical Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2868,5
COS375,Web Applications Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2869,5
COS389,Programming Autonomous Robots,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2870,5
COS398,Professional Ethics and Social Impact of Computing,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2871,5
COS420,Object-Oriented Design,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2872,5
COS422,Computing for Data Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5662,5
COS425,Mobile Development,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2873,5
COS427,Computational Text Analytics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5663,5
COS430,Software Engineering,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2874,5
COS432,Deep Learning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2875,5
COS444,Software Project Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2876,5
COS450,Operating Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2877,5
COS452,Computer Graphics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2878,5
COS457,Database Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2879,5
COS460,Computer Networks,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2880,5
COS465,Distributed Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2881,5
COS469,Compiler Construction,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2882,5
COS470,Topics in Computer Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2883,5
COS472,Artificial Intelligence and Data Mining,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2884,5
COS475,Machine Learning,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2885,5
COS485,Design and Analysis of Computing Algorithms,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2886,5
COS497,Independent Study in Computer Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2887,5
COS498,Computer Science Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2888,5
COR101,Co-Curricular Learning Lab,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5630,5
COR301,Thoughtful Giving: Philanthropy and American Culture,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5631,5
COR400,Launching into Life After College,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5632,5
CRM100,Introduction to Criminology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2889,5
CRM216,White-Collar Crime,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2890,5
CRM217,Crime in Maine,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2891,5
CRM220,Research Methods in Criminology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2892,5
CRM225,Crimes Against the Environment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2894,5
CRM230,Introduction to the Criminal Justice System,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2895,5
CRM310,Classical Theories of Social Order,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2897,5
CRM317,Gender and Crime,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2898,5
CRM320,Film and Social Order,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2899,5
CRM325,Domestic Violence,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2900,5
CRM330,Crime and Social Control,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2902,5
CRM334,Law and State,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2903,5
CRM337,Youth Crime,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2904,5
CRM340,Criminal Law,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2905,5
CRM345,Criminology in Sweden,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2906,5
CRM350,Topics in Criminology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2907,5
CRM365,Race and Punishment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2908,5
CRM375,"Media, Crime, and Criminality",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2910,5
CRM380,Restorative Justice,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2911,5
CRM390,Independent Projects,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2912,5
CRM395,Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2913,5
CRM402,Senior Seminar,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2915,5
DAN101,Contemporary Dance I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4134,5
DAN102,Ballet I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4136,5
DAN103,Jazz Dance I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4137,5
DAN104,Tap Dance I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4138,5
DAN105,Musical Theatre Styles I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4182,5
DAN180,Topics in Technique,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5582,5
DAN190,Rehearsal & Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5583,5
DAN201,Contemporary Dance II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4158,5
DAN202,Ballet II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4159,5
DAN203,Jazz Dance II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4160,6
DAN204,Tap Dance II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5584,6
DAN205,Musical Theatre Styles II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4185,6
DAN208,Dance Composition,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4162,6
DAN209,Dance Repertory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4163,6
DAN266,The Art of Dance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4176,6
DAN280,Topics in Dance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=4180,6
DAN305,Dance and Health,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5585,6
DAN410,Student Dance Project,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5586,6
ECO100,Introduction to Economics Ideas and Issues,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2916,6
ECO101,Introduction to Macroeconomics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2917,6
ECO102,Introduction to Microeconomics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2918,6
ECO103,Critical Thinking About Economic Issues,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2919,6
